04/07/2023 00:13:55,0,0
04/07/2023 00:14:25,3,2
04/07/2023 00:14:56,0,1
04/07/2023 00:15:26,2,0
04/07/2023 00:15:56,0,0
04/07/2023 00:16:26,0,0
04/07/2023 00:16:56,3,0
04/07/2023 00:17:27,0,0
04/07/2023 00:17:57,0,0
04/07/2023 00:18:27,2,0
04/07/2023 00:18:57,0,0
04/07/2023 00:19:27,1,0
04/07/2023 00:19:58,1,0
04/07/2023 00:20:28,0,0
04/07/2023 00:20:58,1,0
04/07/2023 00:21:28,1,0
04/07/2023 00:21:58,1,0
04/07/2023 00:22:29,1,0
04/07/2023 00:22:59,1,0
04/07/2023 00:23:29,1,0
04/07/2023 00:23:59,2,0
04/07/2023 00:24:29,0,0
04/07/2023 00:25:00,3,4
04/07/2023 00:25:30,1,0
04/07/2023 00:26:00,0,0
04/07/2023 00:26:30,0,1
04/07/2023 00:27:00,0,0
04/07/2023 00:27:31,4,0
04/07/2023 00:28:01,1,0
04/07/2023 00:28:31,0,0
04/07/2023 00:29:01,2,2
04/07/2023 00:29:31,1,0
04/07/2023 00:30:01,1,0
04/07/2023 00:30:31,1,0
04/07/2023 00:31:01,1,0
04/07/2023 00:31:32,1,0
04/07/2023 00:32:02,0,0
04/07/2023 00:32:32,0,0
04/07/2023 00:33:02,2,2
04/07/2023 00:33:32,0,0
04/07/2023 00:34:03,2,0
04/07/2023 00:34:33,0,1
04/07/2023 00:35:03,4,0
04/07/2023 00:35:33,2,0
04/07/2023 00:36:03,3,0
04/07/2023 00:36:34,0,0
04/07/2023 00:37:04,4,4
04/07/2023 00:37:34,1,0
04/07/2023 00:38:04,1,0
04/07/2023 00:38:34,0,0
04/07/2023 00:39:04,0,0
04/07/2023 00:39:35,3,0
04/07/2023 00:40:05,3,0
04/07/2023 00:40:35,0,0
04/07/2023 00:41:05,1,0
04/07/2023 00:41:35,0,0
04/07/2023 00:42:06,2,0
04/07/2023 00:42:36,3,0
04/07/2023 00:43:06,1,0
04/07/2023 00:43:36,0,0
04/07/2023 00:44:06,1,2
04/07/2023 00:44:36,8,0
04/07/2023 00:45:06,0,0
04/07/2023 00:45:37,1,0
04/07/2023 00:46:07,1,1
04/07/2023 00:46:37,0,0
04/07/2023 00:47:07,0,0
04/07/2023 00:47:37,0,0
04/07/2023 00:48:07,0,0
04/07/2023 00:48:38,0,2
04/07/2023 00:49:08,0,0
04/07/2023 00:49:38,0,0
04/07/2023 00:50:08,1,1
04/07/2023 00:50:38,0,0
04/07/2023 00:51:08,0,0
04/07/2023 00:51:38,0,0
04/07/2023 00:52:09,1,1
04/07/2023 00:52:39,0,1
04/07/2023 00:53:09,4,2
04/07/2023 00:53:39,0,0
04/07/2023 00:54:09,2,0
04/07/2023 00:54:39,0,0
04/07/2023 00:55:10,0,0
04/07/2023 00:55:40,8,4
04/07/2023 00:56:10,0,0
04/07/2023 00:56:40,2,0
04/07/2023 00:57:10,1,0
04/07/2023 00:57:40,0,0
04/07/2023 00:58:11,1,0
04/07/2023 00:58:41,1,0
04/07/2023 00:59:11,1,0
04/07/2023 00:59:41,2,0
04/07/2023 01:00:11,0,0
04/07/2023 01:00:42,2,1
04/07/2023 01:01:12,0,1
04/07/2023 01:01:42,0,0
04/07/2023 01:02:12,0,0
04/07/2023 01:02:42,2,3
04/07/2023 01:03:12,0,0
04/07/2023 01:03:42,0,0
04/07/2023 01:04:13,0,1
04/07/2023 01:04:43,0,0
04/07/2023 01:05:13,0,0
04/07/2023 01:05:43,0,0
04/07/2023 01:06:13,1,0
04/07/2023 01:06:44,0,0
04/07/2023 01:07:14,0,0
04/07/2023 01:07:44,0,0
04/07/2023 01:08:14,1,0
04/07/2023 01:08:44,0,2
04/07/2023 01:09:14,1,0
04/07/2023 01:09:45,0,0
04/07/2023 01:10:15,0,4
04/07/2023 01:10:45,0,0
04/07/2023 01:11:15,0,0
04/07/2023 01:11:45,0,0
04/07/2023 01:12:16,0,0
04/07/2023 01:12:46,2,0
04/07/2023 01:13:16,0,0
04/07/2023 01:13:46,0,0
04/07/2023 01:14:16,2,0
04/07/2023 01:14:47,0,0
04/07/2023 01:15:17,0,2
04/07/2023 01:15:47,1,0
04/07/2023 01:16:17,0,0
04/07/2023 01:16:47,0,0
04/07/2023 01:17:17,1,0
04/07/2023 01:17:47,0,0
04/07/2023 01:18:18,0,1
04/07/2023 01:18:48,0,0
04/07/2023 01:19:18,0,0
04/07/2023 01:19:48,1,0
04/07/2023 01:20:18,0,0
04/07/2023 01:20:49,1,0
04/07/2023 01:21:19,1,0
04/07/2023 01:21:49,0,0
04/07/2023 01:22:19,2,0
04/07/2023 01:22:49,0,0
04/07/2023 01:23:20,1,0
04/07/2023 01:23:50,0,0
04/07/2023 01:24:20,1,0
04/07/2023 01:24:50,0,0
04/07/2023 01:25:20,0,0
04/07/2023 01:25:51,0,0
04/07/2023 01:26:21,2,0
04/07/2023 01:26:51,0,1
04/07/2023 01:27:21,1,0
04/07/2023 01:27:51,0,0
04/07/2023 01:28:22,0,0
04/07/2023 01:28:52,1,0
04/07/2023 01:29:22,0,1
04/07/2023 01:29:52,0,0
04/07/2023 01:30:22,0,0
04/07/2023 01:30:52,0,0
04/07/2023 01:31:23,0,0
04/07/2023 01:31:53,0,0
04/07/2023 01:32:23,0,0
04/07/2023 01:32:53,0,0
04/07/2023 01:33:23,0,0
04/07/2023 01:33:54,0,0
04/07/2023 01:34:24,0,0
04/07/2023 01:34:54,0,0
04/07/2023 01:35:24,2,1
04/07/2023 01:35:54,1,0
04/07/2023 01:36:24,0,0
04/07/2023 01:36:55,3,0
04/07/2023 01:37:25,1,0
04/07/2023 01:37:55,0,0
04/07/2023 01:38:25,0,0
04/07/2023 01:38:55,0,0
04/07/2023 01:39:26,0,0
04/07/2023 01:39:56,0,0
04/07/2023 01:40:26,0,0
04/07/2023 01:40:56,0,2
04/07/2023 01:41:26,0,0
04/07/2023 01:41:57,1,0
04/07/2023 01:42:27,2,0
04/07/2023 01:42:57,0,0
04/07/2023 01:43:27,1,1
04/07/2023 01:43:57,1,0
04/07/2023 01:44:28,0,0
04/07/2023 01:44:58,0,0
04/07/2023 01:45:28,0,0
04/07/2023 01:45:58,0,0
04/07/2023 01:46:28,0,0
04/07/2023 01:46:59,0,0
04/07/2023 01:47:29,0,0
04/07/2023 01:47:59,0,0
04/07/2023 01:48:29,0,0
04/07/2023 01:48:59,0,0
04/07/2023 01:49:30,0,0
04/07/2023 01:50:00,0,0
04/07/2023 01:50:30,0,0
04/07/2023 01:51:00,1,0
04/07/2023 01:51:30,1,0
04/07/2023 01:52:00,0,0
04/07/2023 01:52:31,0,0
04/07/2023 01:53:01,1,0
04/07/2023 01:53:31,0,0
04/07/2023 01:54:01,0,0
04/07/2023 01:54:31,0,0
04/07/2023 01:55:01,1,0
04/07/2023 01:55:32,0,0
04/07/2023 01:56:02,0,0
04/07/2023 01:56:32,0,1
04/07/2023 01:57:02,0,0
04/07/2023 01:57:32,0,0
04/07/2023 01:58:02,0,0
04/07/2023 01:58:33,0,0
04/07/2023 01:59:03,0,0
04/07/2023 01:59:33,0,0
04/07/2023 02:00:03,1,0
04/07/2023 02:00:33,0,1
04/07/2023 02:01:03,0,0
04/07/2023 02:01:33,0,0
04/07/2023 02:02:03,0,0
04/07/2023 02:02:34,0,0
04/07/2023 02:03:04,0,0
04/07/2023 02:03:34,1,0
04/07/2023 02:04:04,2,0
04/07/2023 02:04:34,0,0
04/07/2023 02:05:05,0,1
04/07/2023 02:05:35,0,0
04/07/2023 02:06:05,0,0
04/07/2023 02:06:35,0,0
04/07/2023 02:07:05,0,0
04/07/2023 02:07:35,0,0
04/07/2023 02:08:06,0,0
04/07/2023 02:08:36,1,1
04/07/2023 02:09:06,0,0
04/07/2023 02:09:36,0,0
04/07/2023 02:10:06,0,1
04/07/2023 02:10:36,0,0
04/07/2023 02:11:07,0,0
04/07/2023 02:11:37,1,0
04/07/2023 02:12:07,0,0
04/07/2023 02:12:37,0,0
04/07/2023 02:13:07,0,0
04/07/2023 02:13:38,0,0
04/07/2023 02:14:08,0,4
04/07/2023 02:14:38,2,0
04/07/2023 02:15:08,0,0
04/07/2023 02:15:38,0,0
04/07/2023 02:16:08,0,0
04/07/2023 02:16:38,0,0
04/07/2023 02:17:09,0,0
04/07/2023 02:17:39,0,0
04/07/2023 02:18:09,1,0
04/07/2023 02:18:39,1,0
04/07/2023 02:19:09,0,0
04/07/2023 02:19:40,0,1
04/07/2023 02:20:10,0,0
04/07/2023 02:20:40,0,0
04/07/2023 02:21:10,1,0
04/07/2023 02:21:40,2,0
04/07/2023 02:22:11,0,0
04/07/2023 02:22:41,0,0
04/07/2023 02:23:11,0,0
04/07/2023 02:23:41,4,0
04/07/2023 02:24:11,0,0
04/07/2023 02:24:42,0,0
04/07/2023 02:25:12,0,0
04/07/2023 02:25:42,1,0
04/07/2023 02:26:12,1,1
04/07/2023 02:26:42,0,0
04/07/2023 02:27:12,0,0
04/07/2023 02:27:43,3,0
04/07/2023 02:28:13,0,0
04/07/2023 02:28:43,1,0
04/07/2023 02:29:13,1,0
04/07/2023 02:29:43,0,0
04/07/2023 02:30:14,1,0
04/07/2023 02:30:44,0,0
04/07/2023 02:31:14,0,0
04/07/2023 02:31:44,2,0
04/07/2023 02:32:14,0,0
04/07/2023 02:32:44,1,1
04/07/2023 02:33:15,1,1
04/07/2023 02:33:45,0,0
04/07/2023 02:34:15,0,0
04/07/2023 02:34:45,0,0
04/07/2023 02:35:15,1,0
04/07/2023 02:35:46,0,0
04/07/2023 02:36:16,0,0
04/07/2023 02:36:46,1,0
04/07/2023 02:37:16,1,0
04/07/2023 02:37:46,0,0
04/07/2023 02:38:17,2,0
04/07/2023 02:38:47,0,0
04/07/2023 02:39:17,1,0
04/07/2023 02:39:47,0,0
04/07/2023 02:40:17,0,0
04/07/2023 02:40:48,0,0
04/07/2023 02:41:18,1,0
04/07/2023 02:41:48,2,0
04/07/2023 02:42:18,0,0
04/07/2023 02:42:48,0,0
04/07/2023 02:43:19,0,0
04/07/2023 02:43:49,0,0
04/07/2023 02:44:19,0,0
04/07/2023 02:44:49,1,0
04/07/2023 02:45:19,0,0
04/07/2023 02:45:49,0,0
04/07/2023 02:46:20,1,0
04/07/2023 02:46:50,0,0
04/07/2023 02:47:20,0,0
04/07/2023 02:47:50,0,0
04/07/2023 02:48:20,0,0
04/07/2023 02:48:51,3,1
04/07/2023 02:49:21,1,0
04/07/2023 02:49:51,0,0
04/07/2023 02:50:21,0,0
04/07/2023 02:50:51,0,0
04/07/2023 02:51:22,0,1
04/07/2023 02:51:52,1,1
04/07/2023 02:52:22,0,0
04/07/2023 02:52:52,1,0
04/07/2023 02:53:22,0,1
04/07/2023 02:53:53,0,0
04/07/2023 02:54:23,0,0
04/07/2023 02:54:53,0,0
04/07/2023 02:55:23,0,0
04/07/2023 02:55:53,1,0
04/07/2023 02:56:24,1,0
04/07/2023 02:56:54,1,0
04/07/2023 02:57:24,0,0
04/07/2023 02:57:54,0,0
04/07/2023 02:58:24,0,0
04/07/2023 02:58:55,0,0
04/07/2023 02:59:25,1,0
04/07/2023 02:59:55,0,0
04/07/2023 03:00:25,0,0
04/07/2023 03:00:55,0,0
04/07/2023 03:01:25,0,0
04/07/2023 03:01:56,1,1
04/07/2023 03:02:26,0,0
04/07/2023 03:02:56,0,0
04/07/2023 03:03:26,2,0
04/07/2023 03:03:56,0,0
04/07/2023 03:04:27,0,0
04/07/2023 03:04:57,2,1
04/07/2023 03:05:27,0,0
04/07/2023 03:05:57,0,0
04/07/2023 03:06:27,0,0
04/07/2023 03:06:58,0,0
04/07/2023 03:07:28,0,0
04/07/2023 03:07:58,0,0
04/07/2023 03:08:28,0,0
04/07/2023 03:08:58,2,0
04/07/2023 03:09:29,0,0
04/07/2023 03:09:59,0,0
04/07/2023 03:10:29,0,0
04/07/2023 03:10:59,0,0
04/07/2023 03:11:29,0,0
04/07/2023 03:12:00,0,0
04/07/2023 03:12:30,0,0
04/07/2023 03:13:00,0,0
04/07/2023 03:13:30,1,0
04/07/2023 03:14:00,0,1
04/07/2023 03:14:31,0,0
04/07/2023 03:15:01,0,0
04/07/2023 03:15:31,3,0
04/07/2023 03:16:01,0,0
04/07/2023 03:16:31,0,0
04/07/2023 03:17:02,0,0
04/07/2023 03:17:32,0,0
04/07/2023 03:18:02,0,1
04/07/2023 03:18:32,0,0
04/07/2023 03:19:02,0,0
04/07/2023 03:19:33,0,0
04/07/2023 03:20:03,0,2
04/07/2023 03:20:33,0,0
04/07/2023 03:21:03,0,0
04/07/2023 03:21:33,0,0
04/07/2023 03:22:04,0,0
04/07/2023 03:22:34,0,0
04/07/2023 03:23:04,0,0
04/07/2023 03:23:34,1,0
04/07/2023 03:24:04,0,0
04/07/2023 03:24:34,0,0
04/07/2023 03:25:05,0,1
04/07/2023 03:25:35,0,0
04/07/2023 03:26:05,0,0
04/07/2023 03:26:35,0,0
04/07/2023 03:27:05,0,0
04/07/2023 03:27:36,0,0
04/07/2023 03:28:06,0,0
04/07/2023 03:28:36,0,0
04/07/2023 03:29:06,0,0
04/07/2023 03:29:36,0,0
04/07/2023 03:30:07,0,0
04/07/2023 03:30:37,0,0
04/07/2023 03:31:07,0,0
04/07/2023 03:31:37,0,0
04/07/2023 03:32:07,0,0
04/07/2023 03:32:38,0,0
04/07/2023 03:33:08,0,0
04/07/2023 03:33:38,0,0
04/07/2023 03:34:08,0,0
04/07/2023 03:34:38,0,0
04/07/2023 03:35:09,0,0
04/07/2023 03:35:39,0,2
04/07/2023 03:36:09,0,0
04/07/2023 03:36:39,0,0
04/07/2023 03:37:09,1,0
04/07/2023 03:37:39,1,0
04/07/2023 03:38:09,0,0
04/07/2023 03:38:40,0,0
04/07/2023 03:39:10,0,0
04/07/2023 03:39:40,0,0
04/07/2023 03:40:10,0,0
04/07/2023 03:40:40,0,0
04/07/2023 03:41:11,1,0
